id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,credit_limit_rupiah,total_spending,transaction_count,kategori,overbudget
701,136,Mastercard,Debit,5941060191494195,11/2021,888,YES,2,23529.0,01/2020,2020,No,376464000.0,0.0,0.0,Hemat,False
1982,136,Visa,Debit,4451428446253891,01/2023,354,YES,2,20780.0,02/2020,2020,No,332480000.0,0.0,0.0,Hemat,False
2710,603,Visa,Credit,4958653958330137,11/2022,821,YES,2,3900.0,04/2012,2012,No,62400000.0,0.0,0.0,Hemat,False
5205,1794,Mastercard,Debit,5320717372996306,07/2024,264,YES,2,4392.0,10/2010,2017,No,70272000.0,-219360.0,3.0,Hemat,False
3069,329,Mastercard,Credit,5376701080589928,10/2020,991,YES,1,12300.0,05/2010,2013,No,196800000.0,4129600.0,6.0,Normal,False
1362,329,Amex,Credit,337550322941360,04/2024,449,YES,2,11100.0,02/2016,2016,No,177600000.0,4129600.0,6.0,Normal,False
4082,329,Visa,Debit (Prepaid),4336821790834583,11/2020,943,YES,2,93.0,07/2019,2019,No,1488000.0,4129600.0,6.0,Normal,False
4788,329,Mastercard,Credit,5028747805927867,07/2024,278,YES,1,9500.0,09/2010,2015,No,152000000.0,4129600.0,6.0,Normal,False
5824,1181,Visa,Credit,4895717164008273,11/2022,687,YES,1,12000.0,12/2004,2011,No,192000000.0,5316160.0,7.0,Boros,True
136,1181,Mastercard,Debit,5627821887128376,07/2020,309,YES,2,11999.0,01/2007,2015,No,191984000.0,5316160.0,7.0,Boros,True
3642,1181,Mastercard,Credit,5772874140116142,01/2021,811,YES,2,0.0,06/2019,2019,No,0.0,5316160.0,7.0,Boros,True
5842,1181,Mastercard,Debit,5107765857429099,09/2021,77,YES,2,18991.0,12/2005,2011,No,303856000.0,5316160.0,7.0,Boros,True
1094,1181,Mastercard,Debit,5141288066109648,10/2024,209,YES,1,27146.0,02/2006,2011,No,434336000.0,5316160.0,7.0,Boros,True
32,598,Visa,Debit (Prepaid),4405540956453724,10/2024,340,YES,2,32.0,01/2002,2009,No,512000.0,13454240.0,17.0,Boros,True
2040,598,Visa,Debit,4706797634213663,04/2023,754,YES,2,19103.0,03/2002,2011,No,305648000.0,13454240.0,17.0,Boros,True
2361,598,Visa,Credit,4497075414603384,10/2021,609,YES,2,11400.0,03/2016,2016,No,182400000.0,13454240.0,17.0,Boros,True
5038,990,Visa,Debit (Prepaid),4573104032868370,10/2023,912,YES,1,75.0,10/2005,2007,No,1200000.0,4104160.0,10.0,Normal,False
2267,1777,Visa,Credit,4287715741686227,12/2020,945,YES,1,12700.0,03/2010,2020,No,203200000.0,5816640.0,7.0,Boros,True
5014,1777,Mastercard,Debit (Prepaid),5863932577604198,05/2023,815,YES,1,61.0,10/2004,2012,No,976000.0,5816640.0,7.0,Boros,True
1207,1777,Discover,Credit,6890958566283018,08/2018,17,YES,2,24400.0,02/2010,2011,No,390400000.0,5816640.0,7.0,Boros,True
4557,1777,Mastercard,Debit,5523521756936715,02/2023,646,YES,2,32895.0,09/2004,2005,No,526320000.0,5816640.0,7.0,Boros,True
1057,1777,Mastercard,Credit,5283200338474521,09/2006,183,YES,1,14300.0,02/2005,2010,No,228800000.0,5816640.0,7.0,Boros,True
702,998,Mastercard,Credit,5867990216480062,11/2023,890,NO,1,9400.0,01/2020,2020,No,150400000.0,0.0,0.0,Hemat,False
703,998,Mastercard,Debit,5278235755391641,01/2024,334,YES,1,11364.0,01/2020,2020,No,181824000.0,0.0,0.0,Hemat,False
2917,1872,Visa,Debit,4579828689268319,07/2023,234,YES,1,24308.0,05/2006,2011,No,388928000.0,3557600.0,6.0,Normal,False
5819,1872,Mastercard,Debit,5728624930968573,07/2011,308,YES,1,26328.0,12/2004,2005,No,421248000.0,3557600.0,6.0,Normal,False
2918,1872,Visa,Debit,4168297207560528,06/2018,37,YES,1,21655.0,05/2006,2009,No,346480000.0,3557600.0,6.0,Normal,False
308,1872,Visa,Debit,4656088751958530,01/2022,257,YES,1,23300.0,01/2012,2012,No,372800000.0,3557600.0,6.0,Normal,False
3962,1872,Visa,Credit,4481314542302614,05/2023,653,YES,1,15900.0,07/2010,2013,No,254400000.0,3557600.0,6.0,Normal,False
4267,1872,Mastercard,Credit,5747096332409894,03/2023,145,YES,2,8500.0,08/2008,2011,No,136000000.0,3557600.0,6.0,Normal,False
933,1743,Visa,Debit (Prepaid),4938575047755879,09/2020,779,YES,1,60.0,01/2020,2020,No,960000.0,0.0,0.0,Hemat,False
1983,1743,Visa,Debit,4706273875998303,02/2021,662,NO,2,15234.0,02/2020,2020,No,243744000.0,0.0,0.0,Hemat,False
934,1743,Visa,Debit,4756674643883046,10/2022,215,YES,2,30870.0,01/2020,2020,No,493920000.0,0.0,0.0,Hemat,False
935,1743,Visa,Debit,4596537044879993,03/2021,466,YES,1,30155.0,01/2020,2020,No,482480000.0,0.0,0.0,Hemat,False
2781,1000,Mastercard,Debit,5864857498399320,03/2020,31,YES,1,23088.0,04/2018,2018,No,369408000.0,0.0,0.0,Hemat,False
1737,1708,Mastercard,Debit,5932803595236806,12/2024,567,YES,2,23397.0,02/2020,2020,No,374352000.0,0.0,0.0,Hemat,False
704,1708,Mastercard,Credit,5768193861918367,03/2022,263,YES,2,9100.0,01/2020,2020,No,145600000.0,0.0,0.0,Hemat,False
936,799,Visa,Credit,4632633126868484,02/2020,343,YES,2,6600.0,01/2020,2020,No,105600000.0,1639840.0,2.0,Normal,False
2284,799,Mastercard,Credit,5608087801127195,02/2020,715,YES,2,7000.0,03/2011,2011,No,112000000.0,1639840.0,2.0,Normal,False
3650,144,Amex,Credit,367474243774504,12/2001,558,YES,1,11600.0,07/1998,2009,No,185600000.0,0.0,0.0,Hemat,False
1436,144,Amex,Credit,375207905449012,12/2022,512,YES,2,0.0,02/2020,2020,No,0.0,0.0,0.0,Hemat,False
4457,144,Mastercard,Debit,5962520384384662,11/2022,627,YES,2,14699.0,08/2016,2016,No,235184000.0,0.0,0.0,Hemat,False
5247,144,Mastercard,Debit,5891798640440029,07/2022,370,YES,2,20289.0,10/2011,2011,No,324624000.0,0.0,0.0,Hemat,False
1235,781,Mastercard,Debit,5724812856736556,12/2024,821,YES,2,16474.0,02/2010,2010,No,263584000.0,0.0,0.0,Hemat,False
1984,781,Visa,Debit,4441537373999689,02/2020,193,YES,2,3356.0,02/2020,2020,No,53696000.0,0.0,0.0,Hemat,False
937,781,Visa,Debit,4130215809450765,02/2020,602,YES,2,14679.0,01/2020,2020,No,234864000.0,0.0,0.0,Hemat,False
4388,781,Discover,Credit,6308521512097419,08/2020,770,YES,2,4300.0,08/2012,2012,No,68800000.0,0.0,0.0,Hemat,False
5390,1572,Mastercard,Debit,5146038421358947,09/2021,676,YES,1,946.0,11/2003,2015,No,15136000.0,0.0,0.0,Hemat,False
5092,1572,Mastercard,Debit,5024268943997814,04/2024,101,YES,2,7720.0,10/2007,2007,No,123520000.0,0.0,0.0,Hemat,False
3151,1572,Mastercard,Credit,5536644643614485,08/2015,627,YES,2,3500.0,05/2014,2014,No,56000000.0,0.0,0.0,Hemat,False
2775,793,Visa,Credit,4030904159290027,04/2023,880,YES,1,13700.0,04/2017,2017,No,219200000.0,-3259360.0,5.0,Hemat,False
4234,793,Visa,Credit,4707721125348403,02/2024,530,YES,1,16700.0,08/2007,2007,No,267200000.0,-3259360.0,5.0,Hemat,False
938,1681,Visa,Credit,4585094832412488,08/2021,873,YES,1,18800.0,01/2020,2020,No,300800000.0,0.0,0.0,Hemat,False
2545,1179,Mastercard,Debit,5575263233323319,04/2020,712,YES,2,15518.0,04/2007,2011,No,248288000.0,931040.0,2.0,Normal,False
4466,1179,Visa,Debit,4381450999997195,10/2024,135,YES,2,27313.0,08/2017,2017,No,437008000.0,931040.0,2.0,Normal,False
2612,1179,Mastercard,Debit,5517928534321046,06/2022,283,YES,1,21989.0,04/2009,2009,No,351824000.0,931040.0,2.0,Normal,False
4760,1179,Discover,Credit,6340588661070812,02/2020,737,YES,1,12900.0,09/2010,2013,No,206400000.0,931040.0,2.0,Normal,False
5128,1179,Mastercard,Debit,5037612210257223,10/2021,213,YES,2,20026.0,10/2008,2010,No,320416000.0,931040.0,2.0,Normal,False
5283,114,Visa,Debit,4997086356987452,03/2023,106,YES,2,10676.0,10/2013,2013,No,170816000.0,-2712000.0,35.0,Hemat,False
3398,114,Mastercard,Debit,5563288095981743,07/2023,711,YES,2,27447.0,06/2008,2010,No,439152000.0,-2712000.0,35.0,Hemat,False
3070,114,Mastercard,Debit,5471501151275219,01/2019,875,YES,2,16617.0,05/2010,2011,No,265872000.0,-2712000.0,35.0,Hemat,False
939,114,Visa,Debit,4406180094358834,09/2020,386,YES,2,12173.0,01/2020,2020,No,194768000.0,-2712000.0,35.0,Hemat,False
1738,271,Mastercard,Debit,5758903151118803,12/2021,876,NO,1,2105.0,02/2020,2020,No,33680000.0,0.0,0.0,Hemat,False
6112,1107,Mastercard,Debit,5678186427083264,04/2023,765,YES,1,16678.0,12/2015,2015,No,266848000.0,8473600.0,14.0,Boros,True
3698,1107,Mastercard,Debit,5259128969401805,03/2020,719,YES,1,14123.0,07/2003,2006,No,225968000.0,8473600.0,14.0,Boros,True
1985,1107,Visa,Debit,4779897441663920,07/2023,172,YES,1,11281.0,02/2020,2020,No,180496000.0,8473600.0,14.0,Boros,True
8,1107,Mastercard,Credit,5462760953855576,09/2021,665,NO,2,10300.0,01/1998,2006,No,164800000.0,8473600.0,14.0,Boros,True
2872,1107,Visa,Debit (Prepaid),4218945513492403,04/2020,609,YES,2,102.0,05/2004,2011,No,1632000.0,8473600.0,14.0,Boros,True
6079,517,Visa,Debit,4529198706544196,12/2019,956,YES,1,11254.0,12/2012,2012,No,180064000.0,1772320.0,4.0,Normal,False
5335,517,Visa,Debit,4624298880024351,05/2023,695,NO,2,10703.0,10/2018,2018,No,171248000.0,1772320.0,4.0,Normal,False
106,517,Mastercard,Credit,5781831200471526,04/2021,342,YES,1,5000.0,01/2006,2016,No,80000000.0,1772320.0,4.0,Normal,False
1739,517,Mastercard,Debit,5814657967124433,09/2021,53,YES,2,8002.0,02/2020,2020,No,128032000.0,1772320.0,4.0,Normal,False
2268,624,Visa,Debit,4428221393352281,01/2012,800,YES,2,18969.0,03/2010,2010,No,303504000.0,0.0,0.0,Hemat,False
1326,624,Mastercard,Debit,5620777347987312,04/2019,203,YES,1,12931.0,02/2013,2013,No,206896000.0,0.0,0.0,Hemat,False
2992,1215,Visa,Debit,4052977938644536,07/2008,922,YES,2,18112.0,05/2008,2011,No,289792000.0,0.0,0.0,Hemat,False
5476,1992,Visa,Debit,4599537074421924,06/2021,352,YES,1,13034.0,11/2006,2006,No,208544000.0,8304480.0,12.0,Boros,True
5327,1992,Visa,Debit (Prepaid),4735444171765440,04/2021,440,YES,1,71.0,10/2017,2017,No,1136000.0,8304480.0,12.0,Boros,True
1132,1992,Visa,Debit,4346364600707726,05/2021,819,YES,1,10374.0,02/2007,2007,No,165984000.0,8304480.0,12.0,Boros,True
4442,1992,Visa,Debit,4464255837780501,09/2016,11,YES,1,13382.0,08/2014,2014,No,214112000.0,8304480.0,12.0,Boros,True
3797,1992,Visa,Debit,4169528920281151,02/2020,372,YES,1,11063.0,07/2006,2011,No,177008000.0,8304480.0,12.0,Boros,True
705,968,Mastercard,Credit,5013961450307351,03/2020,831,YES,2,700.0,01/2020,2020,No,11200000.0,0.0,0.0,Hemat,False
5974,19,Mastercard,Debit (Prepaid),5885996845393849,02/2023,676,YES,2,55.0,12/2009,2011,No,880000.0,134720.0,1.0,Normal,False
1133,1605,Visa,Debit,4607163659779577,01/2024,954,YES,1,18358.0,02/2007,2010,No,293728000.0,2018880.0,4.0,Normal,False
3231,1605,Visa,Credit,4050809280792654,10/2022,906,YES,1,8700.0,06/2001,2010,No,139200000.0,2018880.0,4.0,Normal,False
5975,1605,Mastercard,Debit,5242747753340318,12/2009,558,YES,2,1966.0,12/2009,2011,No,31456000.0,2018880.0,4.0,Normal,False
3123,463,Mastercard,Debit,5043650081401232,11/2017,56,YES,1,13257.0,05/2012,2012,No,212112000.0,0.0,0.0,Hemat,False
5746,463,Visa,Debit,4049537564126777,12/2019,952,YES,1,20297.0,11/2019,2019,No,324752000.0,0.0,0.0,Hemat,False
1986,1365,Visa,Credit,4868636850065871,04/2023,143,YES,2,7500.0,02/2020,2020,No,120000000.0,0.0,0.0,Hemat,False
3328,809,Mastercard,Debit,5751825449090351,10/2018,741,YES,1,31696.0,06/2006,2015,No,507136000.0,0.0,0.0,Hemat,False
1202,590,Amex,Credit,361343872480844,09/2010,837,YES,2,7400.0,02/2010,2012,No,118400000.0,0.0,0.0,Hemat,False
262,590,Visa,Debit,4770207045170231,11/2022,959,NO,2,7644.0,01/2010,2010,No,122304000.0,0.0,0.0,Hemat,False
2555,1904,Visa,Credit,4906330160441425,06/2021,740,NO,1,13600.0,04/2007,2011,No,217600000.0,11915040.0,17.0,Boros,True
2575,1904,Mastercard,Debit (Prepaid),5018139436441141,11/2022,978,YES,1,40.0,04/2008,2011,No,640000.0,11915040.0,17.0,Boros,True
3656,1904,Mastercard,Debit (Prepaid),5560959222277430,08/2007,327,YES,2,61.0,07/2000,2013,No,976000.0,11915040.0,17.0,Boros,True
1004,1904,Mastercard,Debit,5660745375245497,07/2022,27,YES,1,7597.0,02/2002,2005,No,121552000.0,11915040.0,17.0,Boros,True
2498,1904,Visa,Credit,4424092813863775,07/2024,996,NO,2,9900.0,04/2005,2006,No,158400000.0,11915040.0,17.0,Boros,True
1120,545,Mastercard,Debit,5500745251339739,12/2021,290,YES,2,7898.0,02/2007,2014,No,126368000.0,4254560.0,5.0,Normal,False
6140,545,Amex,Credit,312560176162838,02/2020,667,YES,1,12700.0,12/2019,2019,No,203200000.0,4254560.0,5.0,Normal,False
5802,545,Visa,Debit,4026064532527532,04/2018,850,NO,1,34329.0,12/2003,2010,No,549264000.0,4254560.0,5.0,Normal,False
2125,789,Mastercard,Debit,5733951015747886,08/2021,629,NO,1,25206.0,03/2006,2018,No,403296000.0,4101920.0,5.0,Normal,False
4523,789,Mastercard,Debit (Prepaid),5358041053681348,10/2021,787,YES,1,89.0,09/2002,2012,No,1424000.0,4101920.0,5.0,Normal,False
2269,789,Visa,Debit,4466987531926977,04/2024,542,YES,3,15143.0,03/2010,2014,No,242288000.0,4101920.0,5.0,Normal,False
3071,742,Mastercard,Credit,5867727546265982,10/2010,868,YES,2,12700.0,05/2010,2010,No,203200000.0,-500640.0,8.0,Hemat,False
4751,742,Visa,Debit (Prepaid),4021365419633529,04/2024,489,YES,2,53.0,09/2009,2009,No,848000.0,-500640.0,8.0,Hemat,False
3900,742,Mastercard,Debit (Prepaid),5451240838028180,07/2023,89,YES,2,67.0,07/2009,2016,No,1072000.0,-500640.0,8.0,Hemat,False
3943,742,Mastercard,Debit,5524375174709990,04/2020,727,NO,2,22839.0,07/2010,2015,No,365424000.0,-500640.0,8.0,Hemat,False
706,612,Mastercard,Debit,5184750031787695,05/2024,395,YES,1,17252.0,01/2020,2020,No,276032000.0,0.0,0.0,Hemat,False
2294,612,Visa,Debit,4414457303374738,03/2024,962,YES,1,19103.0,03/2011,2011,No,305648000.0,0.0,0.0,Hemat,False
4031,612,Visa,Debit,4622792344518889,05/2020,682,NO,1,15619.0,07/2014,2014,No,249904000.0,0.0,0.0,Hemat,False
2375,612,Mastercard,Debit,5288684620224628,02/2020,742,YES,1,17512.0,03/2018,2018,No,280192000.0,0.0,0.0,Hemat,False
186,612,Visa,Credit,4446204059905464,11/2020,745,YES,1,9300.0,01/2008,2008,No,148800000.0,0.0,0.0,Hemat,False
3512,612,Discover,Credit,6459832607723477,03/2021,613,YES,2,9300.0,06/2011,2011,No,148800000.0,0.0,0.0,Hemat,False
4925,612,Mastercard,Debit,5116412114054866,01/2021,641,YES,1,13584.0,09/2019,2019,No,217344000.0,0.0,0.0,Hemat,False
1437,536,Amex,Credit,361660199951264,02/2020,359,YES,2,8300.0,02/2020,2020,No,132800000.0,0.0,0.0,Hemat,False
940,536,Visa,Credit,4177943531666106,10/2024,935,YES,1,7000.0,01/2020,2020,No,112000000.0,0.0,0.0,Hemat,False
707,536,Mastercard,Debit (Prepaid),5274198815905606,01/2020,614,YES,1,80.0,01/2020,2020,No,1280000.0,0.0,0.0,Hemat,False
941,536,Visa,Debit,4868987724427798,02/2020,851,YES,1,3678.0,01/2020,2020,No,58848000.0,0.0,0.0,Hemat,False
708,536,Mastercard,Debit,5979708797094587,02/2020,245,YES,1,5826.0,01/2020,2020,No,93216000.0,0.0,0.0,Hemat,False
1438,523,Amex,Credit,321786749835899,03/2024,747,YES,2,8200.0,02/2020,2020,No,131200000.0,0.0,0.0,Hemat,False
2713,523,Discover,Credit,6364215863625390,10/2023,14,YES,1,13000.0,04/2013,2013,No,208000000.0,0.0,0.0,Hemat,False
3612,523,Mastercard,Debit,5690509651153906,05/2022,573,YES,2,20430.0,06/2016,2016,No,326880000.0,0.0,0.0,Hemat,False
709,523,Mastercard,Credit,5008598572977474,02/2020,232,YES,1,8300.0,01/2020,2020,No,132800000.0,0.0,0.0,Hemat,False
2771,928,Mastercard,Debit,5578069135826637,07/2019,703,YES,1,10882.0,04/2017,2017,No,174112000.0,1559520.0,4.0,Normal,False
3572,928,Visa,Debit,4323438857314993,03/2022,40,YES,1,19454.0,06/2013,2013,No,311264000.0,1559520.0,4.0,Normal,False
3152,928,Mastercard,Debit,5075857376370680,02/2020,982,YES,1,19624.0,05/2014,2014,No,313984000.0,1559520.0,4.0,Normal,False
1203,928,Amex,Credit,322674119450622,08/2012,250,YES,1,8700.0,02/2010,2010,No,139200000.0,1559520.0,4.0,Normal,False
710,928,Mastercard,Credit,5253140087088071,12/2020,945,YES,1,8000.0,01/2020,2020,No,128000000.0,1559520.0,4.0,Normal,False
4528,928,Visa,Debit,4565738687713649,03/2020,549,YES,1,14540.0,09/2002,2002,No,232640000.0,1559520.0,4.0,Normal,False
4335,928,Mastercard,Credit,5170430476017818,06/2023,817,YES,1,7300.0,08/2010,2013,No,116800000.0,1559520.0,4.0,Normal,False
3506,1642,Visa,Credit,4941217468452968,03/2015,160,YES,2,12200.0,06/2010,2010,No,195200000.0,3791200.0,6.0,Normal,False
3573,1642,Visa,Credit,4222423291346252,01/2021,67,YES,1,5000.0,06/2013,2013,No,80000000.0,3791200.0,6.0,Normal,False
5206,1642,Mastercard,Credit,5451362125568437,03/2020,365,YES,1,11200.0,10/2010,2010,No,179200000.0,3791200.0,6.0,Normal,False
6034,1642,Visa,Credit,4759687155885583,07/2016,34,NO,2,11200.0,12/2010,2011,No,179200000.0,3791200.0,6.0,Normal,False
4281,1642,Visa,Debit,4680328184934192,12/2012,377,YES,1,26730.0,08/2008,2010,No,427680000.0,3791200.0,6.0,Normal,False
332,495,Mastercard,Credit,5678554364408518,07/2017,255,YES,2,11500.0,01/2014,2014,No,184000000.0,0.0,0.0,Hemat,False
1740,495,Mastercard,Debit,5622967893451771,10/2022,227,YES,2,16747.0,02/2020,2020,No,267952000.0,0.0,0.0,Hemat,False
2521,495,Visa,Debit,4337361376136363,09/2011,943,YES,1,11574.0,04/2006,2009,No,185184000.0,0.0,0.0,Hemat,False
137,495,Mastercard,Debit,5291637236164085,06/2008,568,NO,1,13772.0,01/2007,2009,No,220352000.0,0.0,0.0,Hemat,False
2625,166,Visa,Debit,4539775091869861,02/2021,740,YES,1,271.0,04/2009,2012,No,4336000.0,0.0,0.0,Hemat,False
5284,166,Amex,Credit,395311275502832,05/2022,56,YES,2,16100.0,10/2014,2014,No,257600000.0,0.0,0.0,Hemat,False
1741,166,Mastercard,Debit,5733441683735973,02/2020,667,YES,2,11039.0,02/2020,2020,No,176624000.0,0.0,0.0,Hemat,False
4836,1277,Mastercard,Credit,5685035507383249,08/2017,135,YES,2,19800.0,09/2012,2012,No,316800000.0,0.0,0.0,Hemat,False
2714,718,Discover,Credit,6596755789941875,11/2024,931,YES,2,5700.0,04/2013,2013,No,91200000.0,0.0,0.0,Hemat,False
5796,718,Mastercard,Credit,5003485851351776,03/2011,861,NO,1,7200.0,12/2003,2012,No,115200000.0,0.0,0.0,Hemat,False
1189,718,Mastercard,Debit (Prepaid),5164766009976950,09/2020,691,YES,2,11.0,02/2009,2013,No,176000.0,0.0,0.0,Hemat,False
711,1962,Mastercard,Debit,5422341110559659,10/2021,939,YES,2,45373.0,01/2020,2020,No,725968000.0,10612000.0,7.0,Boros,True
3371,1962,Visa,Credit,4415046745142821,06/2011,166,NO,1,21000.0,06/2007,2015,No,336000000.0,10612000.0,7.0,Boros,True
3798,1962,Visa,Debit,4343665057958607,08/2021,665,YES,1,43287.0,07/2006,2013,No,692592000.0,10612000.0,7.0,Boros,True
2594,1962,Visa,Debit,4452357307336469,07/2021,260,YES,1,42176.0,04/2008,2008,No,674816000.0,10612000.0,7.0,Boros,True
2126,1962,Mastercard,Debit,5322921857948894,03/2022,534,YES,2,19789.0,03/2006,2010,No,316624000.0,10612000.0,7.0,Boros,True
2198,133,Mastercard,Debit,5241330528442158,07/2022,436,YES,1,24508.0,03/2008,2009,No,392128000.0,5283680.0,8.0,Boros,True
4683,133,Mastercard,Debit,5386540540263311,03/2024,26,YES,1,25197.0,09/2008,2011,No,403152000.0,5283680.0,8.0,Boros,True
6113,682,Mastercard,Credit,5512081974916797,10/2022,765,YES,2,9300.0,12/2015,2015,No,148800000.0,0.0,0.0,Hemat,False
6145,682,Visa,Debit,4605950682175499,08/2020,517,YES,1,16047.0,12/2019,2019,No,256752000.0,0.0,0.0,Hemat,False
5162,795,Mastercard,Debit,5902542975328331,12/2023,983,YES,1,27795.0,10/2009,2014,No,444720000.0,22900640.0,17.0,Boros,True
4357,795,Discover,Credit,6917280872761373,04/2020,315,YES,2,16100.0,08/2011,2011,No,257600000.0,22900640.0,17.0,Boros,True
5904,1849,Mastercard,Debit,5576035087378479,05/2023,481,YES,2,14027.0,12/2007,2014,No,224432000.0,1921120.0,10.0,Normal,False
1011,1849,Discover,Credit,6737538441360610,08/2024,595,YES,1,10600.0,02/2003,2007,No,169600000.0,1921120.0,10.0,Normal,False
3661,1732,Visa,Debit,4044316472139410,12/2023,596,YES,2,26995.0,07/2000,2009,No,431920000.0,0.0,0.0,Hemat,False
712,167,Mastercard,Credit,5226870809361787,01/2020,75,YES,1,10400.0,01/2020,2020,No,166400000.0,0.0,0.0,Hemat,False
1742,167,Mastercard,Credit,5067574894573935,09/2023,755,YES,2,11400.0,02/2020,2020,No,182400000.0,0.0,0.0,Hemat,False
942,167,Visa,Credit,4742301691992776,01/2022,16,YES,2,11900.0,01/2020,2020,No,190400000.0,0.0,0.0,Hemat,False
1987,1496,Visa,Debit,4414714260971092,09/2021,462,YES,1,29065.0,02/2020,2020,No,465040000.0,0.0,0.0,Hemat,False
713,1496,Mastercard,Debit (Prepaid),5483078601827876,07/2023,594,YES,2,55.0,01/2020,2020,No,880000.0,0.0,0.0,Hemat,False
943,1496,Visa,Debit (Prepaid),4749171976917258,01/2020,187,YES,1,89.0,01/2020,2020,No,1424000.0,0.0,0.0,Hemat,False
1743,853,Mastercard,Credit,5994692166168768,03/2020,708,YES,2,22800.0,02/2020,2020,No,364800000.0,0.0,0.0,Hemat,False
6096,237,Visa,Credit,4187289847634833,04/2021,798,NO,2,4300.0,12/2013,2013,No,68800000.0,0.0,0.0,Hemat,False
3574,237,Visa,Debit,4145423192370462,02/2021,398,NO,1,38900.0,06/2013,2013,No,622400000.0,0.0,0.0,Hemat,False
4238,769,Discover,Credit,6514958752973692,11/2012,261,NO,1,9500.0,08/2008,2009,No,152000000.0,0.0,0.0,Hemat,False
1744,769,Mastercard,Debit,5648870697869377,02/2020,686,YES,2,17633.0,02/2020,2020,No,282128000.0,0.0,0.0,Hemat,False
3298,2,Mastercard,Credit,5191615123045322,11/2020,485,YES,1,7400.0,06/2005,2011,No,118400000.0,1646720.0,9.0,Normal,False
3593,2,Mastercard,Debit,5458954548704072,07/2024,47,YES,1,9001.0,06/2015,2015,No,144016000.0,1646720.0,9.0,Normal,False
2576,2,Mastercard,Debit,5077942665919872,08/2023,127,NO,2,9669.0,04/2008,2011,No,154704000.0,1646720.0,9.0,Normal,False
6073,2,Mastercard,Debit,5617443939610345,08/2024,813,YES,2,16491.0,12/2012,2012,No,263856000.0,1646720.0,9.0,Normal,False
2919,2,Visa,Credit,4809764397537147,12/2013,939,YES,1,7800.0,05/2006,2012,No,124800000.0,1646720.0,9.0,Normal,False
3153,313,Mastercard,Debit,5401966281135701,02/2023,737,YES,2,12183.0,05/2014,2014,No,194928000.0,2798880.0,2.0,Normal,False
4804,313,Visa,Credit,4142618269549473,12/2022,716,YES,1,8900.0,09/2010,2016,No,142400000.0,2798880.0,2.0,Normal,False
714,1624,Mastercard,Debit,5141201123047050,10/2023,639,NO,1,13558.0,01/2020,2020,No,216928000.0,0.0,0.0,Hemat,False
1988,1624,Visa,Credit,4562385865984516,06/2023,2,YES,1,12600.0,02/2020,2020,No,201600000.0,0.0,0.0,Hemat,False
1745,958,Mastercard,Debit,5505033368140306,10/2023,281,YES,1,10742.0,02/2020,2020,No,171872000.0,0.0,0.0,Hemat,False
944,958,Visa,Credit,4393681534654146,02/2020,748,YES,2,8100.0,01/2020,2020,No,129600000.0,0.0,0.0,Hemat,False
945,958,Visa,Debit,4454771454125736,10/2024,884,YES,1,12240.0,01/2020,2020,No,195840000.0,0.0,0.0,Hemat,False
2938,989,Mastercard,Credit,5696485046042913,02/2024,764,YES,1,28000.0,05/2007,2007,No,448000000.0,12988480.0,5.0,Boros,True
4613,989,Mastercard,Debit,5545483213832558,06/2020,645,NO,1,19843.0,09/2006,2015,No,317488000.0,12988480.0,5.0,Boros,True
4354,989,Visa,Debit,4353181605005049,02/2021,19,YES,2,4707.0,08/2010,2010,No,75312000.0,12988480.0,5.0,Boros,True
3039,989,Amex,Credit,309385388804488,01/2024,251,YES,1,16200.0,05/2010,2010,No,259200000.0,12988480.0,5.0,Boros,True
3643,989,Mastercard,Debit (Prepaid),5331189129913282,10/2020,359,YES,1,58.0,06/2019,2019,No,928000.0,12988480.0,5.0,Boros,True
4124,989,Visa,Credit,4119849353170305,02/2020,170,YES,2,21600.0,08/2003,2015,No,345600000.0,12988480.0,5.0,Boros,True
2511,989,Mastercard,Debit,5676028749684108,01/2022,678,YES,2,4707.0,04/2006,2015,No,75312000.0,12988480.0,5.0,Boros,True
3979,989,Mastercard,Debit,5270284172540389,05/2024,714,YES,3,27178.0,07/2011,2011,No,434848000.0,12988480.0,5.0,Boros,True
2976,1562,Mastercard,Credit,5819630613408765,03/2023,727,YES,2,8100.0,05/2008,2014,No,129600000.0,347680.0,6.0,Normal,False
168,1562,Mastercard,Debit,5980129246400404,02/2024,42,YES,2,16815.0,01/2008,2014,No,269040000.0,347680.0,6.0,Normal,False
3459,1562,Visa,Debit (Prepaid),4881855799456128,02/2022,637,YES,1,0.0,06/2009,2012,No,0.0,347680.0,6.0,Normal,False
2907,1983,Mastercard,Credit,5268892141706910,03/2023,905,YES,1,51900.0,05/2006,2009,No,830400000.0,6737440.0,11.0,Boros,True
3399,1983,Mastercard,Credit,5634102457746992,02/2020,250,YES,1,17700.0,06/2008,2009,No,283200000.0,6737440.0,11.0,Boros,True
2653,1983,Mastercard,Debit,5340780229634197,07/2023,257,YES,1,47211.0,04/2010,2010,No,755376000.0,6737440.0,11.0,Boros,True
191,1091,Amex,Credit,386478516235378,03/2024,172,NO,2,17800.0,01/2009,2009,No,284800000.0,4379200.0,7.0,Normal,False
1384,1091,Visa,Debit,4330882727770787,10/2019,22,YES,1,29685.0,02/2018,2018,No,474960000.0,4379200.0,7.0,Normal,False
